ccc,alpha,delta,replicates,zero_probability,Method,ccc_hat,selected_lambda,time
1000,0.1,0.001,14,0.1,gof,844,140,11.481664395332336
1000,0.1,0.001,14,0.1,gof,825,130,11.304633649190267
1000,0.1,0.001,14,0.1,gof,1178,0,11.316411618391673
1000,0.1,0.001,14,0.1,gof,1150,0,10.908340434233347
1000,0.1,0.001,14,0.1,gof,839,60,11.226364970207214
1000,0.1,0.001,14,0.1,gof,851,100,11.281696156660717
1000,0.1,0.001,14,0.1,gof,809,40,10.974184823036193
1000,0.1,0.001,14,0.1,gof,819,30,11.129338502883911
1000,0.1,0.001,14,0.1,gof,830,0,11.949799938996632
1000,0.1,0.001,14,0.1,gof,1016,0,11.402337725957235
1000,0.1,0.001,14,0.1,gof,1003,60,11.256113930543263
1000,0.1,0.001,14,0.1,gof,1003,0,11.340563944975536
1000,0.1,0.001,14,0.1,gof,851,70,11.490589539210001
1000,0.1,0.001,14,0.1,gof,1153,10,11.06378029982249
1000,0.1,0.001,14,0.1,gof,1175,70,11.334083449840545
1000,0.1,0.001,14,0.1,gof,1200,0,11.443005454540252
1000,0.1,0.001,14,0.1,gof,835,130,11.656315906842549
1000,0.1,0.001,14,0.1,gof,844,90,10.84301311969757
1000,0.1,0.001,14,0.1,gof,840,0,11.55413241783778
1000,0.1,0.001,14,0.1,gof,835,0,11.681834928194682
1000,0.1,0.001,14,0.1,gof,825,50,10.965134501457214
1000,0.1,0.001,14,0.1,gof,1010,110,11.406798438231151
1000,0.1,0.001,14,0.1,gof,833,40,11.717819873491923
1000,0.1,0.001,14,0.1,gof,828,120,11.34541007677714
1000,0.1,0.001,14,0.1,gof,1158,30,10.754984617233276
1000,0.1,0.001,14,0.1,gof,1158,0,11.094375908374786
1000,0.1,0.001,14,0.1,gof,993,20,11.272641094525655
1000,0.1,0.001,14,0.1,gof,1016,0,11.569287391503652
1000,0.1,0.001,14,0.1,gof,976,110,10.970449880758922
1000,0.1,0.001,14,0.1,gof,819,0,11.52499535481135
1000,0.1,0.001,14,0.1,gof,849,0,11.651102511088054
1000,0.1,0.001,14,0.1,gof,1198,10,11.30429718097051
1000,0.1,0.001,14,0.1,gof,1016,100,11.790679001808167
1000,0.1,0.001,14,0.1,gof,825,100,11.266233007113138
1000,0.1,0.001,14,0.1,gof,828,0,11.806583356857299
1000,0.1,0.001,14,0.1,gof,1168,10,11.097135841846466
1000,0.1,0.001,14,0.1,gof,842,80,11.71699249347051
1000,0.1,0.001,14,0.1,gof,835,0,11.66205542087555
1000,0.1,0.001,14,0.1,gof,882,110,11.586839207013448
1000,0.1,0.001,14,0.1,gof,1173,10,11.38578470547994
1000,0.1,0.001,14,0.1,gof,1023,10,11.557527379194896
1000,0.1,0.001,14,0.1,gof,825,0,10.416604725519816
1000,0.1,0.001,14,0.1,gof,1016,40,11.998783334096272
1000,0.1,0.001,14,0.1,gof,840,0,11.885850020249684
1000,0.1,0.001,14,0.1,gof,830,100,11.227250182628632
1000,0.1,0.001,14,0.1,gof,854,30,12.0064501841863
1000,0.1,0.001,14,0.1,gof,821,80,11.370043130715688
1000,0.1,0.001,14,0.1,gof,860,80,11.715480836232503
1000,0.1,0.001,14,0.1,gof,1208,0,11.431871489683788
1000,0.1,0.001,14,0.1,gof,842,130,11.148976409435273
1000,0.1,0.001,14,0.1,gof,825,120,11.096697338422139
1000,0.1,0.001,14,0.1,gof,997,30,11.21000686486562
1000,0.1,0.001,14,0.1,gof,1014,30,11.162738394737243
1000,0.1,0.001,14,0.1,gof,828,30,10.356956521670023
1000,0.1,0.001,14,0.1,gof,659,10,11.12439691623052
1000,0.1,0.001,14,0.1,gof,844,80,11.381347159544626
1000,0.1,0.001,14,0.1,gof,1195,0,11.306245350837708
1000,0.1,0.001,14,0.1,gof,867,130,11.186849570274353
1000,0.1,0.001,14,0.1,gof,1010,40,11.636496078968047
1000,0.1,0.001,14,0.1,gof,818,40,11.304891522725423
1000,0.1,0.001,14,0.1,gof,851,130,11.559525378545125
1000,0.1,0.001,14,0.1,gof,1228,10,11.718055212497712
1000,0.1,0.001,14,0.1,gof,674,80,11.290553239981334
1000,0.1,0.001,14,0.1,gof,881,100,11.642517383893331
1000,0.1,0.001,14,0.1,gof,842,0,11.617907039324443
1000,0.1,0.001,14,0.1,gof,1175,20,10.738021643956502
1000,0.1,0.001,14,0.1,mle_no_pen,1006,NA,45.980252265930176
1000,0.1,0.001,14,0.1,mle_no_pen,833,NA,48.40867376327515
1000,0.1,0.001,14,0.1,mle_no_pen,1029,NA,47.88878011703491
1000,0.1,0.001,14,0.1,mle_no_pen,1003,NA,46.06688857078552
1000,0.1,0.001,14,0.1,mle_no_pen,833,NA,45.730000019073486
1000,0.1,0.001,14,0.1,mle_no_pen,825,NA,43.119199991226196
1000,0.1,0.001,14,0.1,mle_no_pen,825,NA,45.87858200073242
1000,0.1,0.001,14,0.1,mle_no_pen,1012,NA,45.23567485809326
1000,0.1,0.001,14,0.1,mle_no_pen,837,NA,42.94196557998657
1000,0.1,0.001,14,0.1,mle_no_pen,1001,NA,42.2337749004364
1000,0.1,0.001,14,0.1,mle_no_pen,995,NA,42.83877468109131
1000,0.1,0.001,14,0.1,mle_no_pen,839,NA,46.9172728061676
1000,0.1,0.001,14,0.1,mle_no_pen,1205,NA,43.718005418777466
1000,0.1,0.001,14,0.1,mle_no_pen,1001,NA,51.76121520996094
1000,0.1,0.001,14,0.1,mle_no_pen,1170,NA,43.733142137527466
1000,0.1,0.001,14,0.1,mle_no_pen,1210,NA,46.121060609817505
1000,0.1,0.001,14,0.1,mle_no_pen,805,NA,43.73092079162598
1000,0.1,0.001,14,0.1,mle_no_pen,830,NA,46.1297025680542
1000,0.1,0.001,14,0.1,mle_no_pen,835,NA,43.19623398780823
1000,0.1,0.001,14,0.1,mle_no_pen,802,NA,42.886032581329346
1000,0.1,0.001,14,0.1,mle_no_pen,1014,NA,45.4024772644043
1000,0.1,0.001,14,0.1,mle_no_pen,823,NA,44.93269371986389
1000,0.1,0.001,14,0.1,mle_no_pen,1003,NA,44.625425815582275
1000,0.1,0.001,14,0.1,mle_no_pen,833,NA,45.28307914733887
1000,0.1,0.001,14,0.1,mle_no_pen,1175,NA,43.57253432273865
1000,0.1,0.001,14,0.1,mle_no_pen,840,NA,44.39781665802002
1000,0.1,0.001,14,0.1,mle_no_pen,993,NA,47.310707807540894
1000,0.1,0.001,14,0.1,mle_no_pen,1016,NA,44.395864963531494
1000,0.1,0.001,14,0.1,mle_no_pen,1001,NA,44.259660482406616
1000,0.1,0.001,14,0.1,mle_no_pen,1012,NA,45.578110456466675
1000,0.1,0.001,14,0.1,mle_no_pen,844,NA,47.87874436378479
1000,0.1,0.001,14,0.1,mle_no_pen,825,NA,47.891714572906494
1000,0.1,0.001,14,0.1,mle_no_pen,1178,NA,46.577329874038696
1000,0.1,0.001,14,0.1,mle_no_pen,1150,NA,42.39632868766785
1000,0.1,0.001,14,0.1,mle_no_pen,1198,NA,42.8446102142334
1000,0.1,0.001,14,0.1,mle_no_pen,1215,NA,44.043514013290405
1000,0.1,0.001,14,0.1,mle_no_pen,809,NA,44.54605412483215
1000,0.1,0.001,14,0.1,mle_no_pen,819,NA,44.56339478492737
1000,0.1,0.001,14,0.1,mle_no_pen,830,NA,46.43819713592529
1000,0.1,0.001,14,0.1,mle_no_pen,1016,NA,45.01377058029175
1000,0.1,0.001,14,0.1,mle_no_pen,1003,NA,44.94862198829651
1000,0.1,0.001,14,0.1,mle_no_pen,1003,NA,45.61692547798157
1000,0.1,0.001,14,0.1,mle_no_pen,1033,NA,45.412677526474
1000,0.1,0.001,14,0.1,mle_no_pen,1153,NA,44.6721932888031
1000,0.1,0.001,14,0.1,mle_no_pen,823,NA,42.579718828201294
1000,0.1,0.001,14,0.1,mle_no_pen,1200,NA,44.83107614517212
1000,0.1,0.001,14,0.1,mle_no_pen,835,NA,44.529417514801025
1000,0.1,0.001,14,0.1,mle_no_pen,844,NA,45.091567516326904
1000,0.1,0.001,14,0.1,mle_no_pen,840,NA,45.53718042373657
1000,0.1,0.001,14,0.1,mle_no_pen,835,NA,48.38088011741638
1000,0.1,0.001,14,0.1,mle_no_pen,1178,NA,44.334083557128906
1000,0.1,0.001,14,0.1,mle_no_pen,1010,NA,45.709534645080566
1000,0.1,0.001,14,0.1,mle_no_pen,833,NA,45.20501399040222
1000,0.1,0.001,14,0.1,mle_no_pen,1006,NA,44.21612477302551
1000,0.1,0.001,14,0.1,mle_no_pen,1158,NA,43.98750329017639
1000,0.1,0.001,14,0.1,mle_no_pen,1158,NA,45.358442544937134
1000,0.1,0.001,14,0.1,mle_no_pen,993,NA,45.68743896484375
1000,0.1,0.001,14,0.1,mle_no_pen,1016,NA,50.8330135345459
1000,0.1,0.001,14,0.1,mle_no_pen,804,NA,43.37305307388306
1000,0.1,0.001,14,0.1,mle_no_pen,819,NA,43.765392541885376
1000,0.1,0.001,14,0.1,mle_no_pen,849,NA,47.227678060531616
1000,0.1,0.001,14,0.1,mle_no_pen,1018,NA,44.49885821342468
1000,0.1,0.001,14,0.1,mle_no_pen,1016,NA,45.40943741798401
1000,0.1,0.001,14,0.1,mle_no_pen,1178,NA,44.85271620750427
1000,0.1,0.001,14,0.1,mle_no_pen,828,NA,45.49664807319641
1000,0.1,0.001,14,0.1,mle_no_pen,818,NA,43.841516733169556
1000,0.1,0.001,14,0.1,mle_no_pen,842,NA,47.377196073532104
1000,0.1,0.001,14,0.1,mle_no_pen,835,NA,47.26915240287781
1000,0.1,0.001,14,0.1,mle_no_pen,882,NA,45.96732831001282
1000,0.1,0.001,14,0.1,mle_no_pen,821,NA,45.32548952102661
1000,0.1,0.001,14,0.1,mle_no_pen,1023,NA,50.90557789802551
1000,0.1,0.001,14,0.1,mle_no_pen,825,NA,47.16337513923645
1000,0.1,0.001,14,0.1,mle_no_pen,1016,NA,59.846261739730835
1000,0.1,0.001,14,0.1,mle_no_pen,840,NA,46.223081827163696
1000,0.1,0.001,14,0.1,mle_no_pen,830,NA,44.12148666381836
1000,0.1,0.001,14,0.1,mle_no_pen,854,NA,45.26155734062195
1000,0.1,0.001,14,0.1,mle_no_pen,821,NA,46.5894558429718
1000,0.1,0.001,14,0.1,mle_no_pen,860,NA,51.02943444252014
1000,0.1,0.001,14,0.1,mle_no_pen,1208,NA,44.47448801994324
1000,0.1,0.001,14,0.1,mle_no_pen,842,NA,44.06063175201416
1000,0.1,0.001,14,0.1,mle_no_pen,1178,NA,45.722501277923584
1000,0.1,0.001,14,0.1,mle_no_pen,997,NA,45.67941427230835
1000,0.1,0.001,14,0.1,mle_no_pen,1014,NA,44.08030462265015
1000,0.1,0.001,14,0.1,mle_no_pen,828,NA,44.65771174430847
1000,0.1,0.001,14,0.1,mle_no_pen,839,NA,44.04231524467468
1000,0.1,0.001,14,0.1,mle_no_pen,844,NA,46.76434135437012
1000,0.1,0.001,14,0.1,mle_no_pen,1195,NA,44.540555477142334
1000,0.1,0.001,14,0.1,mle_no_pen,867,NA,46.1510865688324
1000,0.1,0.001,14,0.1,mle_no_pen,832,NA,43.881915807724
1000,0.1,0.001,14,0.1,mle_no_pen,818,NA,49.00541353225708
1000,0.1,0.001,14,0.1,mle_no_pen,851,NA,46.83782887458801
1000,0.1,0.001,14,0.1,mle_no_pen,1228,NA,46.54234981536865
1000,0.1,0.001,14,0.1,mle_no_pen,858,NA,44.7131233215332
1000,0.1,0.001,14,0.1,mle_no_pen,881,NA,46.58021831512451
1000,0.1,0.001,14,0.1,mle_no_pen,842,NA,48.06276035308838
1000,0.1,0.001,14,0.1,mle_no_pen,1175,NA,50.79756236076355
1000,0.1,0.001,10,0.1,gof,1025,60,8.383133625984192
1000,0.1,0.001,10,0.1,gof,802,30,8.463402775923411
1000,0.1,0.001,10,0.1,gof,837,10,8.334879163901011
1000,0.1,0.001,10,0.1,gof,984,20,8.25448542435964
1000,0.1,0.001,10,0.1,gof,837,0,8.294172974427541
1000,0.1,0.001,10,0.1,gof,828,10,8.338818208376567
1000,0.1,0.001,10,0.1,gof,839,70,8.334439559777577
1000,0.1,0.001,10,0.1,gof,989,0,8.079978013038636
1000,0.1,0.001,10,0.1,gof,823,110,8.292177756627401
1000,0.1,0.001,10,0.1,gof,1001,30,8.231861539681752
1000,0.1,0.001,10,0.1,gof,847,20,8.219042181968689
1000,0.1,0.001,10,0.1,gof,826,30,8.359549764792124
1000,0.1,0.001,10,0.1,gof,867,10,8.347940150896708
1000,0.1,0.001,10,0.1,gof,999,90,8.167693150043487
1000,0.1,0.001,10,0.1,gof,1001,20,8.646602209409078
1000,0.1,0.001,10,0.1,gof,816,0,8.31594252983729
1000,0.1,0.001,10,0.1,gof,823,10,8.176789935429891
1000,0.1,0.001,10,0.1,gof,826,0,8.390111827850342
1000,0.1,0.001,10,0.1,gof,809,10,8.160575409730276
1000,0.1,0.001,10,0.1,gof,823,60,8.405709477265676
1000,0.1,0.001,10,0.1,gof,1014,100,8.482580844561259
1000,0.1,0.001,10,0.1,gof,823,10,8.295662800470987
1000,0.1,0.001,10,0.1,gof,825,0,8.342001410325368
1000,0.1,0.001,10,0.1,gof,1008,0,8.321007374922434
1000,0.1,0.001,10,0.1,gof,995,40,8.175203975041708
1000,0.1,0.001,10,0.1,gof,991,30,8.210421987374623
1000,0.1,0.001,10,0.1,gof,874,70,8.560360085964202
1000,0.1,0.001,10,0.1,gof,840,40,8.568932791550955
1000,0.1,0.001,10,0.1,gof,837,0,8.504403686523437
1000,0.1,0.001,10,0.1,gof,1006,10,8.598643751939138
1000,0.1,0.001,10,0.1,gof,652,20,8.39654454390208
1000,0.1,0.001,10,0.1,gof,1168,0,8.263114710648855
1000,0.1,0.001,10,0.1,gof,999,60,8.536535116036733
1000,0.1,0.001,10,0.1,gof,644,50,8.236352078119914
1000,0.1,0.001,10,0.1,gof,805,80,8.205749332904816
1000,0.1,0.001,10,0.1,gof,1208,0,8.337494579950969
1000,0.1,0.001,10,0.1,gof,839,100,8.730225610733033
1000,0.1,0.001,10,0.1,gof,828,10,8.451446179548899
1000,0.1,0.001,10,0.1,gof,1014,50,8.369963924090067
1000,0.1,0.001,10,0.1,gof,840,10,8.472684645652771
1000,0.1,0.001,10,0.1,gof,656,0,8.587630999088287
1000,0.1,0.001,10,0.1,gof,1010,0,8.954242153962452
1000,0.1,0.001,10,0.1,gof,2882,0,8.15261880159378
1000,0.1,0.001,10,0.1,gof,1003,40,8.576110486189524
1000,0.1,0.001,10,0.1,gof,832,0,8.334665671984355
1000,0.1,0.001,10,0.1,gof,839,20,8.37763683795929
1000,0.1,0.001,10,0.1,gof,967,40,8.155647989114126
1000,0.1,0.001,10,0.1,gof,826,60,7.555453991889953
1000,0.1,0.001,10,0.1,gof,1018,0,8.260723690191904
1000,0.1,0.001,10,0.1,gof,830,110,8.247984099388123
1000,0.1,0.001,10,0.1,gof,863,0,8.504718434810638
1000,0.1,0.001,10,0.1,gof,997,30,8.152779070536296
1000,0.1,0.001,10,0.1,gof,818,20,8.353809293111166
1000,0.1,0.001,10,0.1,gof,652,100,8.170571188131968
1000,0.1,0.001,10,0.1,gof,818,0,8.548103872934977
1000,0.1,0.001,10,0.1,gof,844,30,8.564142421881359
1000,0.1,0.001,10,0.1,gof,1158,30,8.287444265683492
1000,0.1,0.001,10,0.1,gof,812,0,8.162631289164226
1000,0.1,0.001,10,0.1,gof,999,20,8.5016583720843
1000,0.1,0.001,10,0.1,gof,638,60,8.540935651461284
1000,0.1,0.001,10,0.1,gof,844,50,8.791043130556742
1000,0.1,0.001,10,0.1,gof,853,100,8.550693062941233
1000,0.1,0.001,10,0.1,gof,2957,0,8.221498115857441
1000,0.1,0.001,10,0.1,gof,638,90,8.201441343625387
1000,0.1,0.001,10,0.1,gof,856,130,8.792931139469147
1000,0.1,0.001,10,0.1,gof,849,40,8.459189061323801
1000,0.1,0.001,10,0.1,gof,816,0,8.279035266240438
1000,0.1,0.001,10,0.1,gof,874,60,8.606733600298563
1000,0.1,0.001,10,0.1,gof,1012,60,8.239131700992584
1000,0.1,0.001,10,0.1,gof,1343,20,8.279830662409465
1000,0.1,0.001,10,0.1,gof,1008,60,8.16471602121989
1000,0.1,0.001,10,0.1,gof,999,30,8.132706276575725
1000,0.1,0.001,10,0.1,gof,1010,40,8.612047032515209
1000,0.1,0.001,10,0.1,gof,1001,0,8.559472119808197
1000,0.1,0.001,10,0.1,gof,1037,40,8.390144658088683
1000,0.1,0.001,10,0.1,gof,1042,40,8.612605114777883
1000,0.1,0.001,10,0.1,gof,821,20,8.372395463784535
1000,0.1,0.001,10,0.1,gof,809,0,8.20177427927653
1000,0.1,0.001,10,0.1,gof,670,140,8.412820152441661
1000,0.1,0.001,10,0.1,gof,1010,0,8.53142871061961
1000,0.1,0.001,10,0.1,gof,825,0,8.479623333613079
1000,0.1,0.001,10,0.1,gof,818,70,8.281889812151592
1000,0.1,0.001,10,0.1,gof,974,10,8.341479098796844
1000,0.1,0.001,10,0.1,gof,844,120,8.172327287991841
1000,0.1,0.001,10,0.1,gof,828,40,8.544604937235514
1000,0.1,0.001,10,0.1,gof,649,60,8.322781372070313
1000,0.1,0.001,10,0.1,gof,1012,10,8.546457219123841
1000,0.1,0.001,10,0.1,gof,1042,70,8.46681086619695
1000,0.1,0.001,10,0.1,gof,804,0,8.10872187614441
1000,0.1,0.001,10,0.1,gof,663,70,8.325076858202616
1000,0.1,0.001,10,0.1,gof,634,110,8.160514628887176
1000,0.1,0.001,10,0.1,gof,663,50,8.319902420043945
1000,0.1,0.001,10,0.1,gof,1012,50,8.331605923175811
1000,0.1,0.001,10,0.1,gof,837,30,8.272826421260834
1000,0.1,0.001,10,0.1,gof,1185,0,8.230616207917532
1000,0.1,0.001,10,0.1,gof,1014,0,8.286392668883005
1000,0.1,0.001,10,0.1,mle_no_pen,1025,NA,34.151647090911865
1000,0.1,0.001,10,0.1,mle_no_pen,802,NA,33.245200634002686
1000,0.1,0.001,10,0.1,mle_no_pen,837,NA,35.86468696594238
1000,0.1,0.001,10,0.1,mle_no_pen,984,NA,34.180938720703125
1000,0.1,0.001,10,0.1,mle_no_pen,837,NA,33.545963525772095
1000,0.1,0.001,10,0.1,mle_no_pen,828,NA,34.46862602233887
1000,0.1,0.001,10,0.1,mle_no_pen,1198,NA,33.273582220077515
1000,0.1,0.001,10,0.1,mle_no_pen,989,NA,31.06625509262085
1000,0.1,0.001,10,0.1,mle_no_pen,999,NA,33.14807319641113
1000,0.1,0.001,10,0.1,mle_no_pen,825,NA,32.66997051239014
1000,0.1,0.001,10,0.1,mle_no_pen,847,NA,32.21546006202698
1000,0.1,0.001,10,0.1,mle_no_pen,826,NA,33.272944688797
1000,0.1,0.001,10,0.1,mle_no_pen,867,NA,34.56607413291931
1000,0.1,0.001,10,0.1,mle_no_pen,999,NA,34.25312542915344
1000,0.1,0.001,10,0.1,mle_no_pen,1001,NA,35.5067138671875
1000,0.1,0.001,10,0.1,mle_no_pen,816,NA,33.39483833312988
1000,0.1,0.001,10,0.1,mle_no_pen,823,NA,32.4019079208374
1000,0.1,0.001,10,0.1,mle_no_pen,826,NA,34.078712940216064
1000,0.1,0.001,10,0.1,mle_no_pen,809,NA,32.8071768283844
1000,0.1,0.001,10,0.1,mle_no_pen,823,NA,34.11233162879944
1000,0.1,0.001,10,0.1,mle_no_pen,835,NA,34.39384341239929
1000,0.1,0.001,10,0.1,mle_no_pen,823,NA,34.24160385131836
1000,0.1,0.001,10,0.1,mle_no_pen,825,NA,32.521960973739624
1000,0.1,0.001,10,0.1,mle_no_pen,1008,NA,34.17257046699524
1000,0.1,0.001,10,0.1,mle_no_pen,995,NA,33.124428033828735
1000,0.1,0.001,10,0.1,mle_no_pen,816,NA,32.51168513298035
1000,0.1,0.001,10,0.1,mle_no_pen,1061,NA,33.246119260787964
1000,0.1,0.001,10,0.1,mle_no_pen,840,NA,33.97580146789551
1000,0.1,0.001,10,0.1,mle_no_pen,837,NA,34.16392922401428
1000,0.1,0.001,10,0.1,mle_no_pen,1006,NA,34.389673948287964
1000,0.1,0.001,10,0.1,mle_no_pen,830,NA,33.31230282783508
1000,0.1,0.001,10,0.1,mle_no_pen,1168,NA,32.838815450668335
1000,0.1,0.001,10,0.1,mle_no_pen,823,NA,33.42751479148865
1000,0.1,0.001,10,0.1,mle_no_pen,819,NA,33.02323937416077
1000,0.1,0.001,10,0.1,mle_no_pen,805,NA,32.912421464920044
1000,0.1,0.001,10,0.1,mle_no_pen,1208,NA,37.65543484687805
1000,0.1,0.001,10,0.1,mle_no_pen,839,NA,32.88730025291443
1000,0.1,0.001,10,0.1,mle_no_pen,828,NA,33.41505742073059
1000,0.1,0.001,10,0.1,mle_no_pen,1014,NA,33.617034912109375
1000,0.1,0.001,10,0.1,mle_no_pen,840,NA,33.64495086669922
1000,0.1,0.001,10,0.1,mle_no_pen,656,NA,33.36341452598572
1000,0.1,0.001,10,0.1,mle_no_pen,1010,NA,37.10607171058655
1000,0.1,0.001,10,0.1,mle_no_pen,2882,NA,32.38682460784912
1000,0.1,0.001,10,0.1,mle_no_pen,1003,NA,34.29815220832825
1000,0.1,0.001,10,0.1,mle_no_pen,832,NA,34.33334517478943
1000,0.1,0.001,10,0.1,mle_no_pen,839,NA,32.62038016319275
1000,0.1,0.001,10,0.1,mle_no_pen,1138,NA,31.77351713180542
1000,0.1,0.001,10,0.1,mle_no_pen,1180,NA,32.758978605270386
1000,0.1,0.001,10,0.1,mle_no_pen,1018,NA,34.685898542404175
1000,0.1,0.001,10,0.1,mle_no_pen,830,NA,36.09652781486511
1000,0.1,0.001,10,0.1,mle_no_pen,863,NA,33.57561659812927
1000,0.1,0.001,10,0.1,mle_no_pen,997,NA,32.85031294822693
1000,0.1,0.001,10,0.1,mle_no_pen,818,NA,35.08677935600281
1000,0.1,0.001,10,0.1,mle_no_pen,1185,NA,33.128052711486816
1000,0.1,0.001,10,0.1,mle_no_pen,818,NA,32.00526666641235
1000,0.1,0.001,10,0.1,mle_no_pen,844,NA,34.69794535636902
1000,0.1,0.001,10,0.1,mle_no_pen,1158,NA,33.03862142562866
1000,0.1,0.001,10,0.1,mle_no_pen,812,NA,33.88235425949097
1000,0.1,0.001,10,0.1,mle_no_pen,999,NA,32.83482813835144
1000,0.1,0.001,10,0.1,mle_no_pen,812,NA,34.299354553222656
1000,0.1,0.001,10,0.1,mle_no_pen,844,NA,34.493985176086426
1000,0.1,0.001,10,0.1,mle_no_pen,1035,NA,33.84364342689514
1000,0.1,0.001,10,0.1,mle_no_pen,2957,NA,34.680415630340576
1000,0.1,0.001,10,0.1,mle_no_pen,812,NA,34.816664695739746
1000,0.1,0.001,10,0.1,mle_no_pen,1223,NA,36.32950043678284
1000,0.1,0.001,10,0.1,mle_no_pen,849,NA,33.930455923080444
1000,0.1,0.001,10,0.1,mle_no_pen,816,NA,33.97236347198486
1000,0.1,0.001,10,0.1,mle_no_pen,874,NA,34.837098360061646
1000,0.1,0.001,10,0.1,mle_no_pen,1012,NA,32.52391457557678
1000,0.1,0.001,10,0.1,mle_no_pen,1343,NA,34.150023460388184
1000,0.1,0.001,10,0.1,mle_no_pen,1008,NA,33.34947657585144
1000,0.1,0.001,10,0.1,mle_no_pen,823,NA,36.74162173271179
1000,0.1,0.001,10,0.1,mle_no_pen,1010,NA,35.265724182128906
1000,0.1,0.001,10,0.1,mle_no_pen,1001,NA,34.862841844558716
1000,0.1,0.001,10,0.1,mle_no_pen,1037,NA,35.62545442581177
1000,0.1,0.001,10,0.1,mle_no_pen,858,NA,33.138978004455566
1000,0.1,0.001,10,0.1,mle_no_pen,821,NA,34.61099457740784
1000,0.1,0.001,10,0.1,mle_no_pen,809,NA,32.81638169288635
1000,0.1,0.001,10,0.1,mle_no_pen,1035,NA,34.011738300323486
1000,0.1,0.001,10,0.1,mle_no_pen,1010,NA,32.759095430374146
1000,0.1,0.001,10,0.1,mle_no_pen,825,NA,34.23794674873352
1000,0.1,0.001,10,0.1,mle_no_pen,818,NA,33.15855526924133
1000,0.1,0.001,10,0.1,mle_no_pen,802,NA,33.247395277023315
1000,0.1,0.001,10,0.1,mle_no_pen,1025,NA,36.5663378238678
1000,0.1,0.001,10,0.1,mle_no_pen,828,NA,34.061766386032104
1000,0.1,0.001,10,0.1,mle_no_pen,826,NA,33.40464997291565
1000,0.1,0.001,10,0.1,mle_no_pen,1012,NA,33.54684638977051
1000,0.1,0.001,10,0.1,mle_no_pen,858,NA,32.948787450790405
1000,0.1,0.001,10,0.1,mle_no_pen,804,NA,32.46201848983765
1000,0.1,0.001,10,0.1,mle_no_pen,1025,NA,33.8022985458374
1000,0.1,0.001,10,0.1,mle_no_pen,807,NA,33.6293580532074
1000,0.1,0.001,10,0.1,mle_no_pen,844,NA,32.923381090164185
1000,0.1,0.001,10,0.1,mle_no_pen,1012,NA,34.42703199386597
1000,0.1,0.001,10,0.1,mle_no_pen,837,NA,32.34748458862305
1000,0.1,0.001,10,0.1,mle_no_pen,1185,NA,32.32882761955261
1000,0.1,0.001,10,0.1,mle_no_pen,1014,NA,34.16384267807007
1000,0.1,0.001,6,0.1,gof,644,70,5.439563910166423
1000,0.1,0.001,6,0.1,gof,1320,10,5.579524906476339
1000,0.1,0.001,6,0.1,gof,637,110,5.575799230734507
1000,0.1,0.001,6,0.1,gof,974,10,5.64026167790095
1000,0.1,0.001,6,0.1,gof,821,0,5.524910310904185
1000,0.1,0.001,6,0.1,gof,976,10,5.495683070023855
1000,0.1,0.001,6,0.1,gof,636,120,5.4933342933654785
1000,0.1,0.001,6,0.1,gof,1003,0,5.5068292140960695
1000,0.1,0.001,6,0.1,gof,811,60,5.385727345943451
1000,0.1,0.001,6,0.1,gof,840,50,5.486917078495026
1000,0.1,0.001,6,0.1,gof,655,90,5.500011400381724
1000,0.1,0.001,6,0.1,gof,830,30,5.39774911403656
1000,0.1,0.001,6,0.1,gof,636,100,5.418230191866557
1000,0.1,0.001,6,0.1,gof,667,80,5.675561682383219
1000,0.1,0.001,6,0.1,gof,818,50,5.298297198613485
1000,0.1,0.001,6,0.1,gof,658,50,5.601535717646281
1000,0.1,0.001,6,0.1,gof,658,140,5.657695194085439
1000,0.1,0.001,6,0.1,gof,1168,50,5.4921863357226055
1000,0.1,0.001,6,0.1,gof,797,0,5.342435260613759
1000,0.1,0.001,6,0.1,gof,660,120,5.438729361693064
1000,0.1,0.001,6,0.1,gof,666,120,5.531698421637217
1000,0.1,0.001,6,0.1,gof,849,20,5.718214921156565
1000,0.1,0.001,6,0.1,gof,626,120,5.431258217493693
1000,0.1,0.001,6,0.1,gof,623,40,5.485311535994212
1000,0.1,0.001,6,0.1,gof,651,140,5.625541992982229
1000,0.1,0.001,6,0.1,gof,860,50,5.539156055450439
1000,0.1,0.001,6,0.1,gof,786,0,5.405103317896525
1000,0.1,0.001,6,0.1,gof,645,120,5.6035858511924745
1000,0.1,0.001,6,0.1,gof,1016,0,5.441162021954854
1000,0.1,0.001,6,0.1,gof,952,30,5.448056066036225
1000,0.1,0.001,6,0.1,gof,673,100,5.723731847604116
1000,0.1,0.001,6,0.1,gof,993,0,5.444517036279042
1000,0.1,0.001,6,0.1,gof,816,20,5.465396380424499
1000,0.1,0.001,6,0.1,gof,846,30,5.673683520158132
1000,0.1,0.001,6,0.1,gof,995,0,5.5236796021461485
1000,0.1,0.001,6,0.1,gof,842,0,5.4450212001800535
1000,0.1,0.001,6,0.1,gof,967,10,5.493489428361257
1000,0.1,0.001,6,0.1,gof,844,50,5.803377215067545
1000,0.1,0.001,6,0.1,gof,793,30,5.4600364168485
1000,0.1,0.001,6,0.1,gof,816,40,5.511540492375691
1000,0.1,0.001,6,0.1,gof,1012,40,5.489152753353119
1000,0.1,0.001,6,0.1,gof,828,40,5.478321548302969
