name,label,ccc.x,alpha.x,delta.x,replicates,Method,Draw,ccc.y,alpha.y,delta.y,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.31,1000,0.1,0.001,50,938,62,0.11423347666993208,0.001046214936170049,140,38.11540245612462
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.32,1000,0.1,0.001,50,1118,118,0.09228812678632108,0.0010534626970541525,140,37.11822400490443
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.33,1000,0.1,0.001,50,931,69,0.11352279286543185,0.0010977054578483443,40,37.315342191855116
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.34,1000,0.1,0.001,50,1101,101,0.08570556760607882,0.0010012701108908853,50,37.0359489997228
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.35,1000,0.1,0.001,50,926,74,0.11704152597820051,0.0012051599663212805,140,30.461310064792634
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.36,1000,0.1,0.001,50,937,63,0.11308836515849845,0.0011354100020076138,140,32.41644302209218
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.37,1000,0.1,0.001,50,931,69,0.10900601974048162,0.0010793480775788524,0,38.80878487428029
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.38,1000,0.1,0.001,50,1118,118,0.09376344606525212,0.0010965120163885234,20,30.199073429902395
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.39,1000,0.1,0.001,50,1142,142,0.08940550916701222,0.0010974271269865979,140,31.258594342072804
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.40,1000,0.1,0.001,50,1125,125,0.09093438054680468,0.0010318551406844284,40,31.435305007298787
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.41,1000,0.1,0.001,50,947,53,0.10748201916993448,0.0010697988028909081,0,28.53440336783727
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.42,1000,0.1,0.001,50,1125,125,0.08965216853864562,0.0011119616371691632,140,29.55138791402181
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.43,1000,0.1,0.001,50,952,48,0.10716108405627132,0.0010716491686186072,0,29.840722692012786
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.44,1000,0.1,0.001,50,1333,333,0.0746934630444042,0.001100666884598852,40,28.016265300909676
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.45,1000,0.1,0.001,50,923,77,0.110812786647899,0.0010727604475236278,140,34.37581558624903
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.46,1000,0.1,0.001,50,1144,144,0.08433301417268874,0.001151113762065589,0,31.25278459787369
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.47,1000,0.1,0.001,50,1125,125,0.08736892532063513,0.0010357705556978962,120,34.10389301776886
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.48,1000,0.1,0.001,50,919,81,0.10645947450680177,0.001076089278112844,80,28.61535962820053
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.49,1000,0.1,0.001,50,926,74,0.1158718427875083,0.0010795242039878248,140,32.844055505593616
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,gof,r2.50,1000,0.1,0.001,50,977,23,0.11103908387769848,0.0012629467585782421,30,26.21506521701813
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.1,1000,0.1,0.001,50,926,74,0.11559506891390722,0.0011743642500595438,NA,2.5261853019396465
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.2,1000,0.1,0.001,50,944,56,0.10808413612017809,0.0010682793658374165,NA,2.210760009288788
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.3,1000,0.1,0.001,50,1154,154,0.08482834124001987,0.0011983248006820313,NA,2.9927267034848533
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.4,1000,0.1,0.001,50,930,70,0.10968214969346217,0.0010776720600604033,NA,2.7089675585428874
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.5,1000,0.1,0.001,50,1133,133,0.08419510830726917,0.0011605543391354054,NA,2.982450572649638
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.6,1000,0.1,0.001,50,931,69,0.11577323795573774,0.0013221464635398822,NA,2.9698159376780193
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.7,1000,0.1,0.001,50,924,76,0.10997136385797897,0.0010772219163619542,NA,2.786000720659892
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.8,1000,0.1,0.001,50,1125,125,0.08758671452809666,9.790796677502176e-4,NA,3.067874224980672
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.9,1000,0.1,0.001,50,931,69,0.10878286953138419,0.001081519208660334,NA,2.785016294320424
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.10,1000,0.1,0.001,50,949,51,0.10618352556433615,0.0010674004817497614,NA,2.6316962560017902
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.11,1000,0.1,0.001,50,1330,330,0.07051596654668862,0.0011633753293087874,NA,2.9776254057884217
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.12,1000,0.1,0.001,50,1146,146,0.08600735421569483,0.0011867209308979551,NA,2.9645530303319294
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.13,1000,0.1,0.001,50,1118,118,0.08737178100304611,0.0011861149260180281,NA,2.5839093804359434
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.14,1000,0.1,0.001,50,937,63,0.11327804221503142,0.0012398712041110814,NA,2.7372660477956137
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.15,1000,0.1,0.001,50,921,79,0.11835965161725807,0.0011958255010369933,NA,2.2047836542129517
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.16,1000,0.1,0.001,50,951,49,0.11169768643039707,0.0012394676040248952,NA,2.633416219552358
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.17,1000,0.1,0.001,50,940,60,0.1073792765368868,0.0010687246852604966,NA,3.0716409921646117
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.18,1000,0.1,0.001,50,940,60,0.11737656174590673,0.0013685129248872119,NA,2.9862584789594013
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.19,1000,0.1,0.001,50,1146,146,0.0862354674699036,0.0010049501505635797,NA,2.694837176799774
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.20,1000,0.1,0.001,50,1139,139,0.08047910392937878,0.0010248770768586752,NA,2.334181185563405
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.21,1000,0.1,0.001,50,938,62,0.10750221603472841,0.0010723425630327504,NA,2.76040487686793
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.22,1000,0.1,0.001,50,956,44,0.11246235725504941,0.001232517988082173,NA,2.2005059242248537
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.23,1000,0.1,0.001,50,1108,108,0.0832288355349249,9.224149994678176e-4,NA,3.181996750831604
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.24,1000,0.1,0.001,50,931,69,0.1138356222750048,0.0013101891029284488,NA,2.898863975207011
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.25,1000,0.1,0.001,50,1133,133,0.08567485836769809,0.001212754619521394,NA,2.572495373090108
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.26,1000,0.1,0.001,50,1127,127,0.08722924612191216,0.0011839316213658406,NA,2.3375705083211265
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.27,1000,0.1,0.001,50,928,72,0.11449600711002167,0.001283037309344066,NA,2.073183520634969
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.28,1000,0.1,0.001,50,942,58,0.1068975020989116,0.0010762221537846763,NA,2.7964628378550214
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.29,1000,0.1,0.001,50,930,70,0.11205562794905224,0.0010989840723478307,NA,3.0228928844134013
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.30,1000,0.1,0.001,50,977,23,0.10155563162495575,0.0011215930614336905,NA,2.663416802883148
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.31,1000,0.1,0.001,50,952,48,0.10870908320076929,0.001254338065009435,NA,2.383467944463094
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.32,1000,0.1,0.001,50,1131,131,0.08721644889114838,0.0011909324110704795,NA,3.0190742373466493
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.33,1000,0.1,0.001,50,931,69,0.11479183565922735,0.0013680690278208422,NA,2.8290465275446572
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.34,1000,0.1,0.001,50,933,67,0.11695899864225319,0.0013372634283844633,NA,2.854766794045766
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.35,1000,0.1,0.001,50,944,56,0.11534381053576441,0.001321540003674272,NA,2.9153541405995687
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.36,1000,0.1,0.001,50,1131,131,0.08979525847893166,0.0011551928465804826,NA,2.531964433193207
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.37,1000,0.1,0.001,50,1328,328,0.06945546578833825,0.0010973743996194158,NA,2.817627569039663
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.38,1000,0.1,0.001,50,926,74,0.11045863924236714,0.001082176946053555,NA,2.8290815075238545
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.39,1000,0.1,0.001,50,1127,127,0.0889136665330206,0.001110855411776102,NA,2.3444830775260925
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.40,1000,0.1,0.001,50,930,70,0.11355555766146955,0.0012511687990112161,NA,2.7311893741289777
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.41,1000,0.1,0.001,50,1116,116,0.09290457127175329,0.0012412502653556179,NA,1.874284569422404
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.42,1000,0.1,0.001,50,914,86,0.11589222631212762,0.0011222513832485372,NA,2.8776726603507994
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.43,1000,0.1,0.001,50,931,69,0.11351626660564704,0.0013619150420354663,NA,2.3802772124608356
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.44,1000,0.1,0.001,50,1325,325,0.07030031747760966,0.001112416787844337,NA,2.731322725613912
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.45,1000,0.1,0.001,50,1129,129,0.08934300307562958,0.001134935259299636,NA,2.592479173342387
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.46,1000,0.1,0.001,50,944,56,0.11064946411151994,0.001230444362452895,NA,2.2294582883516947
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.47,1000,0.1,0.001,50,923,77,0.11054283334479763,0.0011862704140023026,NA,3.0695180257161456
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.48,1000,0.1,0.001,50,952,48,0.1144557888212404,0.0013224811087555251,NA,3.0259645144144693
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.49,1000,0.1,0.001,50,921,79,0.1138866430197859,0.0012347152873756128,NA,2.375926164786021
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r1.50,1000,0.1,0.001,50,1116,116,0.08861833086197424,0.0010275479220939869,NA,2.215756356716156
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.1,1000,0.1,0.001,50,931,69,0.11761032296732328,0.0013728109028868119,NA,2.8912721474965415
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.2,1000,0.1,0.001,50,935,65,0.10868165839341262,0.0010855443493597884,NA,3.0053102095921833
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.3,1000,0.1,0.001,50,1318,318,0.07394393742023223,0.0011188181649697422,NA,2.7034430225690205
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.4,1000,0.1,0.001,50,933,67,0.1079142867398804,0.00119559364358953,NA,2.985151831309001
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.5,1000,0.1,0.001,50,928,72,0.11658844326957235,0.0012641524811703138,NA,3.4616145292917886
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.6,1000,0.1,0.001,50,952,48,0.11666147247454416,0.0012641554718012173,NA,3.317891267935435
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.7,1000,0.1,0.001,50,1358,358,0.06818300566477163,9.424303327603147e-4,NA,3.015084707736969
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.8,1000,0.1,0.001,50,923,77,0.1166972984442719,0.0013545304432126524,NA,2.7063698053359984
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.9,1000,0.1,0.001,50,1127,127,0.08851252189968528,0.0012357621217536688,NA,2.938737698396047
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.10,1000,0.1,0.001,50,1127,127,0.08925732446203231,0.0012350365673444537,NA,2.9416924357414245
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.11,1000,0.1,0.001,50,1133,133,0.08526303869165641,0.0011869615170773278,NA,3.0024399399757384
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.12,1000,0.1,0.001,50,938,62,0.11251221955011856,0.001097336296440634,NA,2.8723502159118652
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.13,1000,0.1,0.001,50,947,53,0.11072844056835959,0.0012779863923969162,NA,1.9684912363688152
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.14,1000,0.1,0.001,50,1154,154,0.08734819945804771,0.0011189996581720473,NA,3.188848360379537
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.15,1000,0.1,0.001,50,1110,110,0.08803889167130578,0.0010197116540550818,NA,2.503633157412211
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.16,1000,0.1,0.001,50,923,77,0.1159786594249025,0.0012493844127224388,NA,3.08344912926356
fct-list/ccc_1000/eta_d5f3fa2c5fbb544e9b2f0935290bd005f580c727/replicates_50,"NB draws from true C = 1000, size = 0.1, prob = 0.001, replicates = 50)",1000,0.1,0.001,50,mle_no_pen,r2.17,1000,0.1,0.001,50,1114,114,0.09061557793787182,0.0011813177080247533,NA,2.9934143861134848
